algorithm,fid,dim,max_iter,fes,seed,fbest,secs
PSO,8,30,500,15030,55,808.5115269322799,0.7201828956604004
PSO,8,30,500,15030,56,807.8738821671717,0.7094454765319824
PSO,8,30,500,15030,57,809.240117606964,0.712935209274292
PSO,8,30,500,15030,58,807.0331289192225,0.7072784900665283
PSO,8,30,500,15030,59,803.4488613965385,0.7015151977539062
PSO,8,30,500,15030,60,810.7949148299963,0.7084004878997803
PSO,8,30,500,15030,61,807.1275873931719,0.7023866176605225
PSO,8,30,500,15030,62,804.0606831017196,0.7118709087371826
PSO,8,30,500,15030,63,809.9331679368885,0.7286946773529053
PSO,8,30,500,15030,64,806.1814111994398,0.7013442516326904
PSO,8,30,500,15030,65,807.9947058141108,0.7115120887756348
PSO,8,30,500,15030,66,812.1051442545511,0.7255513668060303
PSO,8,30,500,15030,67,804.9014451284717,0.730140209197998
PSO,8,30,500,15030,68,814.9797020572458,0.7652373313903809
PSO,8,30,500,15030,69,807.4505284125742,0.7100324630737305
PSO,8,30,500,15030,70,807.3587331126532,0.72003173828125
PSO,8,30,500,15030,71,804.8118236907533,0.8272371292114258
GA,8,30,500,15030,42,816.7399167161,2.014434814453125
GA,8,30,500,15030,43,819.2485280911874,2.0540931224823
GA,8,30,500,15030,44,815.1529206243282,2.0646281242370605
GA,8,30,500,15030,45,809.5524438696358,2.066474676132202
GA,8,30,500,15030,46,817.1538834799153,2.0136427879333496
GA,8,30,500,15030,47,818.9985722695967,2.036919593811035
GA,8,30,500,15030,48,809.8022716817306,2.0370991230010986
GA,8,30,500,15030,49,816.3031309795947,2.043520212173462
GA,8,30,500,15030,50,810.7020903942132,2.0441365242004395
GA,8,30,500,15030,51,822.3522570150251,1.988492727279663
GA,8,30,500,15030,52,823.603077048947,2.0477051734924316
GA,8,30,500,15030,53,813.6925673629412,2.0268101692199707
GA,8,30,500,15030,54,817.0782176792351,2.0688352584838867
GA,8,30,500,15030,55,811.4365120533745,2.012951374053955
GA,8,30,500,15030,56,806.3496709674545,2.009093761444092
GA,8,30,500,15030,57,819.1230053165156,2.0127100944519043
GA,8,30,500,15030,58,804.5525649965656,2.064591884613037
GA,8,30,500,15030,59,813.6614262447121,2.061128854751587
GA,8,30,500,15030,60,813.6565962098808,2.0729591846466064
GA,8,30,500,15030,61,821.5217389123786,2.045729637145996
GA,8,30,500,15030,62,820.5875011223123,2.0646822452545166
GA,8,30,500,15030,63,809.2315406199641,2.0379202365875244
GA,8,30,500,15030,64,818.837667237641,2.0421319007873535
GA,8,30,500,15030,65,812.1015880557587,2.0573859214782715
GA,8,30,500,15030,66,815.7890052684285,2.183816909790039
GA,8,30,500,15030,67,809.7689835345818,2.1011037826538086
GA,8,30,500,15030,68,812.9616312466324,2.215332269668579
GA,8,30,500,15030,69,809.3913205113223,2.1697998046875
GA,8,30,500,15030,70,815.2204787984452,2.1797266006469727
GA,8,30,500,15030,71,814.369816693782,2.207336187362671
DE,8,30,500,15030,42,802.0072166975573,1.8678107261657715
DE,8,30,500,15030,43,800.0003925700623,1.8510596752166748
DE,8,30,500,15030,44,800.2737664654559,1.673274040222168
DE,8,30,500,15030,45,800.4568357051093,1.4173047542572021
DE,8,30,500,15030,46,801.1535370186118,1.1710832118988037
DE,8,30,500,15030,47,801.8470984914213,1.5725862979888916
DE,8,30,500,15030,48,800.9454204726472,1.7402949333190918
DE,8,30,500,15030,49,801.5807167103526,1.7340219020843506
DE,8,30,500,15030,50,800.2702486381354,1.7672905921936035
DE,8,30,500,15030,51,801.0889683919273,1.7677621841430664
DE,8,30,500,15030,52,800.2689092030478,1.7272365093231201
DE,8,30,500,15030,53,801.2760869466466,1.7707328796386719
DE,8,30,500,15030,54,801.5421375595145,1.7158195972442627
DE,8,30,500,15030,55,802.5446342121339,1.7951016426086426
DE,8,30,500,15030,56,800.8197235105193,1.73166823387146
DE,8,30,500,15030,57,803.0597265564202,1.7182142734527588
DE,8,30,500,15030,58,800.6338667597048,1.7182869911193848
DE,8,30,500,15030,59,802.267388382122,1.758239507675171
DE,8,30,500,15030,60,801.2677256342045,1.7194018363952637
DE,8,30,500,15030,61,801.642896013058,1.7095017433166504
DE,8,30,500,15030,62,800.7259196311509,1.7174501419067383
DE,8,30,500,15030,63,803.0711610480939,1.716876745223999
DE,8,30,500,15030,64,801.8720826784764,1.711453914642334
DE,8,30,500,15030,65,801.0159356784295,1.741424560546875
DE,8,30,500,15030,66,802.7195793533372,1.7154734134674072
DE,8,30,500,15030,67,800.9025035117463,1.7188971042633057
DE,8,30,500,15030,68,800.5443548219953,1.700988531112671
DE,8,30,500,15030,69,801.6331679320451,1.7132775783538818
DE,8,30,500,15030,70,800.0926139372907,1.7019269466400146
DE,8,30,500,15030,71,801.8775403242433,1.7423999309539795
GWO,8,30,500,15030,42,803.7687769781637,1.521472692489624
GWO,8,30,500,15030,43,802.0112479834854,1.5253348350524902
GWO,8,30,500,15030,44,804.0564273912034,1.5230085849761963
GWO,8,30,500,15030,45,803.6442051193499,1.5353481769561768
GWO,8,30,500,15030,46,804.0731534638667,1.5200891494750977
GWO,8,30,500,15030,47,806.2287313194944,1.5305202007293701
GWO,8,30,500,15030,48,803.8480264009227,1.5297884941101074
GWO,8,30,500,15030,49,802.664138387065,1.5306808948516846
GWO,8,30,500,15030,50,804.1636088547733,1.512730598449707
GWO,8,30,500,15030,51,805.3595215705502,1.5340354442596436
GWO,8,30,500,15030,52,804.9647021456622,1.514397144317627
GWO,8,30,500,15030,53,805.5660408933113,1.515967607498169
GWO,8,30,500,15030,54,807.5235104080309,1.5258584022521973
GWO,8,30,500,15030,55,806.1906320810966,1.5002858638763428
GWO,8,30,500,15030,56,802.1231318655962,1.4970624446868896
GWO,8,30,500,15030,57,804.7575734492628,1.532318115234375
GWO,8,30,500,15030,58,803.7244449573465,1.5058021545410156
GWO,8,30,500,15030,59,806.152950791599,1.5272634029388428
GWO,8,30,500,15030,60,804.2865468538739,1.5169451236724854
GWO,8,30,500,15030,61,806.4500836531084,1.5106465816497803
GWO,8,30,500,15030,62,806.8734757362529,1.4980833530426025
GWO,8,30,500,15030,63,805.3082112001475,1.4978761672973633
GWO,8,30,500,15030,64,808.2089928328751,1.4933335781097412
GWO,8,30,500,15030,65,804.9108752394495,1.5150957107543945
GWO,8,30,500,15030,66,805.8606489672684,1.7699387073516846
GWO,8,30,500,15030,67,803.7181463492797,1.630002737045288
GWO,8,30,500,15030,68,803.1286983818492,1.6933705806732178
GWO,8,30,500,15030,69,804.2301846020913,1.5381436347961426
GWO,8,30,500,15030,70,808.0300571846212,1.5067634582519531
GWO,8,30,500,15030,71,805.2603665214039,1.7162058353424072
WOA,8,30,500,15030,42,823.0403370224776,1.2241322994232178
WOA,8,30,500,15030,43,812.9576460714227,1.311518907546997
WOA,8,30,500,15030,44,825.1728873358794,1.2754616737365723
WOA,8,30,500,15030,45,822.0942344523976,1.235931158065796
WOA,8,30,500,15030,46,819.9776126173704,1.1783583164215088
WOA,8,30,500,15030,47,827.8219041798327,1.3548142910003662
WOA,8,30,500,15030,48,833.1182132373981,1.3338847160339355
WOA,8,30,500,15030,49,816.9320667512266,1.2851390838623047
WOA,8,30,500,15030,50,811.6982011764106,1.4196622371673584
WOA,8,30,500,15030,51,824.2965916313074,1.4733667373657227
WOA,8,30,500,15030,52,819.4791169162954,1.407715082168579
WOA,8,30,500,15030,53,813.1427382682365,1.3936042785644531
WOA,8,30,500,15030,54,814.7088207846432,1.2463319301605225
WOA,8,30,500,15030,55,815.8874551982004,1.4825811386108398
WOA,8,30,500,15030,56,815.4300478586817,1.3074891567230225
WOA,8,30,500,15030,57,836.6089087999936,1.259873390197754
WOA,8,30,500,15030,58,822.3908105791323,1.3105146884918213
WOA,8,30,500,15030,59,807.6087730376672,1.3196864128112793
WOA,8,30,500,15030,60,823.9548749314757,1.2638466358184814
WOA,8,30,500,15030,61,829.0890274064643,1.2347893714904785
WOA,8,30,500,15030,62,808.7334219198325,1.2488634586334229
WOA,8,30,500,15030,63,821.0663591033765,1.2581312656402588
WOA,8,30,500,15030,64,817.62504790763,1.3200957775115967
WOA,8,30,500,15030,65,814.1196600390555,1.215137243270874
WOA,8,30,500,15030,66,832.3071642778986,1.225750207901001
WOA,8,30,500,15030,67,814.3301996257102,1.2545182704925537
WOA,8,30,500,15030,68,830.3687841829403,1.2159194946289062
WOA,8,30,500,15030,69,816.7823986751432,1.2067079544067383
WOA,8,30,500,15030,70,823.3210228102251,1.229705810546875
WOA,8,30,500,15030,71,819.1591254624784,1.2271723747253418
SCA,8,30,500,15030,42,816.5643602913392,1.0636436939239502
SCA,8,30,500,15030,43,818.1410638294193,1.0514216423034668
SCA,8,30,500,15030,44,821.3342278379267,1.0440025329589844
SCA,8,30,500,15030,45,827.839793812876,1.065613031387329
SCA,8,30,500,15030,46,822.175664899803,1.0213866233825684
SCA,8,30,500,15030,47,817.0396239576742,1.031672716140747
SCA,8,30,500,15030,48,821.9557862394878,1.039705514907837
SCA,8,30,500,15030,49,819.9711013437434,0.9148592948913574
SCA,8,30,500,15030,50,823.9074808920511,0.971287727355957
SCA,8,30,500,15030,51,822.2678477214886,0.9529953002929688
SCA,8,30,500,15030,52,814.2036769862368,0.8691165447235107
SCA,8,30,500,15030,53,817.6211240344438,0.8980040550231934
SCA,8,30,500,15030,54,820.6106782655277,1.031191349029541
SCA,8,30,500,15030,55,825.0734325494949,1.035628080368042
SCA,8,30,500,15030,56,818.4240832322026,1.0248146057128906
SCA,8,30,500,15030,57,821.1507367261436,1.022765874862671
SCA,8,30,500,15030,58,818.6030828336934,1.0303022861480713
SCA,8,30,500,15030,59,815.6833077484365,1.0305962562561035
SCA,8,30,500,15030,60,820.7492868966264,1.0418529510498047
SCA,8,30,500,15030,61,816.4114993968377,1.0718793869018555
SCA,8,30,500,15030,62,818.7337358636355,1.018280267715454
SCA,8,30,500,15030,63,826.1768354559007,1.0323703289031982
SCA,8,30,500,15030,64,819.6312922596355,1.0205512046813965
SCA,8,30,500,15030,65,815.8080170398229,1.0143826007843018
SCA,8,30,500,15030,66,821.8716882092979,1.032654047012329
SCA,8,30,500,15030,67,817.6331964465135,1.0208652019500732
SCA,8,30,500,15030,68,818.9590976673085,1.0309274196624756
SCA,8,30,500,15030,69,823.4154282751024,1.0303370952606201
SCA,8,30,500,15030,70,824.0041645737116,1.0137650966644287
SCA,8,30,500,15030,71,817.0847314006988,1.0124785900115967
HHO,8,30,500,15030,42,809.7137009582445,1.938812017440796
HHO,8,30,500,15030,43,805.2404519446931,1.9447708129882812
HHO,8,30,500,15030,44,806.8673134963074,1.930243730545044
HHO,8,30,500,15030,45,805.2720872518606,1.94419527053833
HHO,8,30,500,15030,46,817.5038534876867,1.9805655479431152
HHO,8,30,500,15030,47,812.3287644550611,1.9510588645935059
HHO,8,30,500,15030,48,814.0676970066788,1.9962961673736572
HHO,8,30,500,15030,49,808.957675245824,1.9516911506652832
HHO,8,30,500,15030,50,812.0568074916557,1.9359323978424072
HHO,8,30,500,15030,51,813.5043680672801,1.914093255996704
HHO,8,30,500,15030,52,812.9718010980964,1.955495834350586
HHO,8,30,500,15030,53,810.8085531612832,1.9618277549743652
HHO,8,30,500,15030,54,809.3649727708191,2.0034892559051514
HHO,8,30,500,15030,55,804.3713573151041,1.951420545578003
HHO,8,30,500,15030,56,809.4303633349376,1.9447920322418213
HHO,8,30,500,15030,57,810.3115942376857,1.975069522857666
HHO,8,30,500,15030,58,808.1922703474879,2.219712495803833
HHO,8,30,500,15030,59,805.8469284318203,1.9564523696899414
HHO,8,30,500,15030,60,813.5953597050013,2.2303993701934814
HHO,8,30,500,15030,61,813.8612908358825,2.1551589965820312
HHO,8,30,500,15030,62,810.2205029336388,1.9978477954864502
HHO,8,30,500,15030,63,807.71494833854,2.0857203006744385
HHO,8,30,500,15030,64,810.2177986788031,2.3479056358337402
HHO,8,30,500,15030,65,814.7231892704223,1.9739477634429932
HHO,8,30,500,15030,66,811.5053312887068,2.1151978969573975
HHO,8,30,500,15030,67,810.1288337894555,2.1654555797576904
HHO,8,30,500,15030,68,818.5900342451549,2.2515804767608643
HHO,8,30,500,15030,69,809.1043062806016,2.1840405464172363
HHO,8,30,500,15030,70,807.1768643370546,2.203916549682617
HHO,8,30,500,15030,71,807.1397228147396,2.1302011013031006
MPA,8,30,500,15030,42,828.1237134495508,1.1795752048492432
MPA,8,30,500,15030,43,824.6624604562028,1.1869096755981445
MPA,8,30,500,15030,44,824.411133500172,1.2124779224395752
MPA,8,30,500,15030,45,829.7966048646698,1.101095199584961
MPA,8,30,500,15030,46,832.352222953208,1.1461741924285889
MPA,8,30,500,15030,47,828.3216538053384,1.1620595455169678
MPA,8,30,500,15030,48,835.3628666899117,1.1167068481445312
MPA,8,30,500,15030,49,829.1837730555496,1.129805326461792
MPA,8,30,500,15030,50,832.2976313913965,1.106799840927124
MPA,8,30,500,15030,51,832.728697963883,1.0831246376037598
MPA,8,30,500,15030,52,822.4780878832129,1.0681207180023193
MPA,8,30,500,15030,53,828.8617468250783,1.0869290828704834
MPA,8,30,500,15030,54,827.3239366496102,1.0748889446258545
MPA,8,30,500,15030,55,828.387737956709,1.087799310684204
MPA,8,30,500,15030,56,827.2852040005213,1.0782291889190674
MPA,8,30,500,15030,57,822.141080404007,1.0839600563049316
MPA,8,30,500,15030,58,825.4260004726173,1.0854175090789795
MPA,8,30,500,15030,59,823.8437265908092,1.0931148529052734
MPA,8,30,500,15030,60,820.2315782992955,1.0786657333374023
MPA,8,30,500,15030,61,828.3914947274271,1.0770244598388672
MPA,8,30,500,15030,62,827.5232932530404,1.0766050815582275
MPA,8,30,500,15030,63,820.5586567216487,1.0683314800262451
MPA,8,30,500,15030,64,821.6791373232394,1.076164960861206
MPA,8,30,500,15030,65,830.2624778377339,1.0680923461914062
MPA,8,30,500,15030,66,828.0320827711475,1.0770249366760254
MPA,8,30,500,15030,67,828.0418567580807,1.0587515830993652
MPA,8,30,500,15030,68,829.7825609805548,1.1046857833862305
MPA,8,30,500,15030,69,823.7091268649455,1.0981314182281494
MPA,8,30,500,15030,70,831.2979892883735,1.0874824523925781
MPA,8,30,500,15030,71,824.1461823673617,1.1151683330535889
BFO,8,30,500,15030,42,821.7352911315725,1.3525714874267578
BFO,8,30,500,15030,43,810.1914618659888,1.2404201030731201
BFO,8,30,500,15030,44,815.0997555104454,1.3435070514678955
BFO,8,30,500,15030,45,814.2714979391475,1.3866283893585205
BFO,8,30,500,15030,46,818.9063985517902,1.3103511333465576
BFO,8,30,500,15030,47,823.5046998651206,1.3236987590789795
BFO,8,30,500,15030,48,817.7924565934759,1.361725091934204
BFO,8,30,500,15030,49,815.4258725533948,1.3411359786987305
BFO,8,30,500,15030,50,814.0134425271548,1.4181137084960938
BFO,8,30,500,15030,51,820.5279858152486,1.3027687072753906
BFO,8,30,500,15030,52,816.9382138427753,1.285996437072754
BFO,8,30,500,15030,53,817.3385834474684,1.2926652431488037
BFO,8,30,500,15030,54,819.727714011594,1.1599249839782715
BFO,8,30,500,15030,55,820.642679020392,0.9653475284576416
BFO,8,30,500,15030,56,815.7627637449154,0.8588290214538574
BFO,8,30,500,15030,57,816.9440943088214,1.0879237651824951
BFO,8,30,500,15030,58,815.7728325423128,0.9811403751373291
BFO,8,30,500,15030,59,815.3090357803478,0.9209213256835938
BFO,8,30,500,15030,60,817.7091616230821,1.3866381645202637
BFO,8,30,500,15030,61,818.2102632989825,1.3773853778839111
BFO,8,30,500,15030,62,815.7913316592551,1.3958864212036133
BFO,8,30,500,15030,63,817.6817903708215,1.4461400508880615
BFO,8,30,500,15030,64,818.0796810140033,1.3553969860076904
BFO,8,30,500,15030,65,813.0346388591526,1.3083233833312988
BFO,8,30,500,15030,66,814.8940925609709,1.373750925064087
BFO,8,30,500,15030,67,812.8987229313349,1.2942016124725342
BFO,8,30,500,15030,68,814.3337935198157,1.343991994857788
BFO,8,30,500,15030,69,813.7155399726634,1.3748178482055664
BFO,8,30,500,15030,70,815.5660707664539,1.2737171649932861
BFO,8,30,500,15030,71,818.2797827747584,1.2824680805206299
QBSO,8,30,500,15030,42,808.9573979476069,1.0942070484161377
QBSO,8,30,500,15030,43,803.6644731630065,1.0709664821624756
QBSO,8,30,500,15030,44,806.832105929556,1.0888175964355469
QBSO,8,30,500,15030,45,808.4200772034908,1.0823657512664795
QBSO,8,30,500,15030,46,807.3050876580448,1.1116738319396973
QBSO,8,30,500,15030,47,808.6303945740557,1.125638484954834
QBSO,8,30,500,15030,48,809.2734938984402,1.1075396537780762
QBSO,8,30,500,15030,49,811.5211566967458,1.1092488765716553
QBSO,8,30,500,15030,50,803.5904210355288,1.205674409866333
QBSO,8,30,500,15030,51,809.020376633071,1.1258788108825684
QBSO,8,30,500,15030,52,808.733309321682,1.1710331439971924
QBSO,8,30,500,15030,53,811.1229847215343,1.1162288188934326
QBSO,8,30,500,15030,54,810.6627385477009,1.1713066101074219
QBSO,8,30,500,15030,55,807.9323210007401,1.1906380653381348
QBSO,8,30,500,15030,56,807.782059544164,1.1497883796691895
QBSO,8,30,500,15030,57,810.4006425266,1.2754952907562256
QBSO,8,30,500,15030,58,805.5000432275438,1.053638219833374
QBSO,8,30,500,15030,59,812.8507342897864,1.220796823501587
QBSO,8,30,500,15030,60,815.0546095069969,1.2880268096923828
QBSO,8,30,500,15030,61,812.1404055177702,1.2399981021881104
QBSO,8,30,500,15030,62,808.9068058543355,1.1217784881591797
QBSO,8,30,500,15030,63,809.1233941459468,1.1730997562408447
QBSO,8,30,500,15030,64,810.6622597647906,1.1241397857666016
QBSO,8,30,500,15030,65,807.0365123060258,1.2267038822174072
QBSO,8,30,500,15030,66,810.3560812241659,1.3027467727661133
QBSO,8,30,500,15030,67,810.2650258054989,1.2188220024108887
QBSO,8,30,500,15030,68,809.9225849146019,1.181145429611206
QBSO,8,30,500,15030,69,815.3875790765417,1.3033795356750488
QBSO,8,30,500,15030,70,808.2106543272197,1.1483242511749268
QBSO,8,30,500,15030,71,816.1425547497321,1.2013492584228516
QBHO,8,30,500,15030,42,816.1038283630455,1.190504789352417
QBHO,8,30,500,15030,43,820.8945495710013,1.1869585514068604
QBHO,8,30,500,15030,44,811.9788687946607,1.0642893314361572
QBHO,8,30,500,15030,45,829.8097406966828,1.0928387641906738
QBHO,8,30,500,15030,46,810.3162645449453,1.0759878158569336
QBHO,8,30,500,15030,47,831.9938133183476,1.1096196174621582
QBHO,8,30,500,15030,48,825.5161160806755,0.9727158546447754
QBHO,8,30,500,15030,49,813.1977497044219,0.9794626235961914
QBHO,8,30,500,15030,50,818.9725782455452,0.972271203994751
QBHO,8,30,500,15030,51,818.085781590412,0.963658332824707
QBHO,8,30,500,15030,52,811.2976329103298,0.9753193855285645
QBHO,8,30,500,15030,53,813.5827150499209,1.0040850639343262
QBHO,8,30,500,15030,54,818.6843352857306,0.9707136154174805
QBHO,8,30,500,15030,55,844.931497381073,1.0147705078125
QBHO,8,30,500,15030,56,849.2580660458542,0.964531421661377
QBHO,8,30,500,15030,57,824.0646759592144,0.9595279693603516
QBHO,8,30,500,15030,58,811.799249320132,0.9766373634338379
QBHO,8,30,500,15030,59,812.2767120984548,0.974463701248169
QBHO,8,30,500,15030,60,819.400006992669,0.9738614559173584
QBHO,8,30,500,15030,61,824.2057945600627,0.9680459499359131
QBHO,8,30,500,15030,62,819.7290253129115,0.9952676296234131
QBHO,8,30,500,15030,63,823.6388755575687,0.9726669788360596
QBHO,8,30,500,15030,64,828.3069007343762,0.9734830856323242
QBHO,8,30,500,15030,65,837.2701109636494,0.9924042224884033
QBHO,8,30,500,15030,66,832.5465034536915,0.9896774291992188
QBHO,8,30,500,15030,67,813.2947073101424,0.9821767807006836
QBHO,8,30,500,15030,68,816.0890768097593,0.9979825019836426
QBHO,8,30,500,15030,69,828.4737021812624,0.995542049407959
QBHO,8,30,500,15030,70,820.8339568533846,0.9712338447570801
QBHO,8,30,500,15030,71,823.9946288162429,0.9662909507751465
DBO,8,30,500,15030,42,817.8776126361718,0.9679393768310547
DBO,8,30,500,15030,43,805.3247421628774,0.9604225158691406
DBO,8,30,500,15030,44,816.5427244313589,0.9667201042175293
DBO,8,30,500,15030,45,813.9915048032796,0.9582409858703613
DBO,8,30,500,15030,46,812.5468044642253,0.9569568634033203
DBO,8,30,500,15030,47,811.6884959789764,0.9658007621765137
DBO,8,30,500,15030,48,814.3964333849323,0.9583723545074463
DBO,8,30,500,15030,49,811.9732503026383,0.9678452014923096
DBO,8,30,500,15030,50,807.7611924029593,0.9441640377044678
DBO,8,30,500,15030,51,806.5422545166218,0.9505021572113037
DBO,8,30,500,15030,52,811.2179192577582,0.9429769515991211
DBO,8,30,500,15030,53,812.9787901453955,0.9895083904266357
DBO,8,30,500,15030,54,812.174612812496,0.9465007781982422
DBO,8,30,500,15030,55,813.7795297362682,0.9683144092559814
DBO,8,30,500,15030,56,816.7015050644079,0.9654042720794678
DBO,8,30,500,15030,57,811.8477101471678,0.9728951454162598
DBO,8,30,500,15030,58,808.1471367460235,0.9593374729156494
DBO,8,30,500,15030,59,817.0666137503974,0.923851728439331
DBO,8,30,500,15030,60,821.9287485260866,0.9539172649383545
DBO,8,30,500,15030,61,816.9076098254726,0.9368278980255127
DBO,8,30,500,15030,62,815.5208684350148,0.87680983543396
DBO,8,30,500,15030,63,813.3065928256674,0.8952925205230713
DBO,8,30,500,15030,64,811.2194194813137,0.8162140846252441
DBO,8,30,500,15030,65,812.8873785142553,0.7211041450500488
DBO,8,30,500,15030,66,814.2630977798807,0.952113151550293
DBO,8,30,500,15030,67,807.4749396118254,0.9560344219207764
DBO,8,30,500,15030,68,810.1424313314873,0.9498043060302734
DBO,8,30,500,15030,69,812.4187887934073,0.9493703842163086
DBO,8,30,500,15030,70,811.5316018312202,0.9607381820678711
DBO,8,30,500,15030,71,813.8508907807479,0.9488513469696045
POA,8,30,500,15030,42,804.9164388994225,2.008824110031128
POA,8,30,500,15030,43,807.7634231742965,2.0309767723083496
POA,8,30,500,15030,44,805.696430970676,2.017350912094116
POA,8,30,500,15030,45,807.4602833615944,2.036438465118408
POA,8,30,500,15030,46,804.5069425734636,2.03324294090271
POA,8,30,500,15030,47,807.7267924463824,2.021987199783325
POA,8,30,500,15030,48,808.4043035109482,2.022062063217163
POA,8,30,500,15030,49,807.8496536948193,2.0254013538360596
POA,8,30,500,15030,50,804.0363782921422,2.047602891921997
POA,8,30,500,15030,51,805.2130231867411,2.052769660949707
POA,8,30,500,15030,52,809.2011478031714,2.222446918487549
POA,8,30,500,15030,53,804.930428655548,2.047496795654297
POA,8,30,500,15030,54,807.232322786282,2.165600538253784
POA,8,30,500,15030,55,807.1846248530414,2.1308860778808594
POA,8,30,500,15030,56,804.2186381861732,2.2305853366851807
POA,8,30,500,15030,57,805.4469237540026,2.142382860183716
POA,8,30,500,15030,58,805.4983119103515,2.3611645698547363
POA,8,30,500,15030,59,806.0999786252646,2.177410125732422
POA,8,30,500,15030,60,809.330487746442,2.2923898696899414
POA,8,30,500,15030,61,807.6278988878986,2.3982632160186768
POA,8,30,500,15030,62,804.422282795983,2.235278367996216
POA,8,30,500,15030,63,809.7925486674036,2.2270455360412598
POA,8,30,500,15030,64,804.7664062736533,2.1324479579925537
POA,8,30,500,15030,65,807.7501724014552,2.284395456314087
POA,8,30,500,15030,66,805.9256893634931,2.148024797439575
POA,8,30,500,15030,67,807.3106930877397,2.1972031593322754
POA,8,30,500,15030,68,808.7819613021177,2.1207356452941895
POA,8,30,500,15030,69,807.7160681800458,2.049243688583374
POA,8,30,500,15030,70,809.1737226213347,2.066446304321289
POA,8,30,500,15030,71,809.9792627892425,2.098627805709839
EVO,8,30,500,15030,42,849.5447335105808,1.1035757064819336
EVO,8,30,500,15030,43,828.7776535870677,1.136749505996704
EVO,8,30,500,15030,44,827.2008988495106,1.0858078002929688
EVO,8,30,500,15030,45,837.0829943690488,1.0688738822937012
EVO,8,30,500,15030,46,818.2030489978104,1.054274559020996
EVO,8,30,500,15030,47,831.1502586387854,1.0648107528686523
EVO,8,30,500,15030,48,826.3415069939462,1.075648307800293
EVO,8,30,500,15030,49,825.7707517422159,1.0530405044555664
EVO,8,30,500,15030,50,819.6731709511997,1.0761048793792725
EVO,8,30,500,15030,51,847.6118778903048,1.071087121963501
EVO,8,30,500,15030,52,826.6339830575577,1.0773308277130127
EVO,8,30,500,15030,53,812.1203117868245,1.0713746547698975
EVO,8,30,500,15030,54,821.8613106602754,1.0596821308135986
EVO,8,30,500,15030,55,822.300425101318,1.059830904006958
EVO,8,30,500,15030,56,833.2838559601538,1.0585389137268066
EVO,8,30,500,15030,57,837.737333799889,1.0481648445129395
EVO,8,30,500,15030,58,819.1910572856367,1.05953049659729
EVO,8,30,500,15030,59,817.2525631759388,1.0570924282073975
EVO,8,30,500,15030,60,814.2575478984969,1.0609323978424072
EVO,8,30,500,15030,61,837.1167455017004,1.0452032089233398
EVO,8,30,500,15030,62,833.25745949055,1.0571939945220947
EVO,8,30,500,15030,63,823.8094537351036,1.0599253177642822
EVO,8,30,500,15030,64,820.908253526659,1.0733959674835205
EVO,8,30,500,15030,65,829.31605839822,1.066756248474121
EVO,8,30,500,15030,66,835.205676990759,1.0621647834777832
EVO,8,30,500,15030,67,828.8143223698078,1.0610508918762207
EVO,8,30,500,15030,68,814.1618934288197,1.050835371017456
EVO,8,30,500,15030,69,817.1590177169102,1.054485559463501
EVO,8,30,500,15030,70,833.5434630520092,1.0609140396118164
EVO,8,30,500,15030,71,832.3278761202934,1.0644721984863281
GJO,8,30,500,15030,42,817.7656862806225,1.0552306175231934
GJO,8,30,500,15030,43,824.1367938790409,1.071094274520874
GJO,8,30,500,15030,44,823.0253495022059,1.054868459701538
GJO,8,30,500,15030,45,827.5219984879299,1.0519275665283203
GJO,8,30,500,15030,46,829.3613309049908,1.0586895942687988
GJO,8,30,500,15030,47,820.5756161245806,1.086923360824585
GJO,8,30,500,15030,48,822.5861508652891,1.0605039596557617
GJO,8,30,500,15030,49,817.6534981104196,1.060791254043579
GJO,8,30,500,15030,50,819.9840256367829,1.0430757999420166
GJO,8,30,500,15030,51,826.209342025942,1.055166482925415
GJO,8,30,500,15030,52,817.040736154473,1.0412399768829346
GJO,8,30,500,15030,53,814.5978545600942,1.05354642868042
GJO,8,30,500,15030,54,824.2088493697179,1.0395619869232178
GJO,8,30,500,15030,55,822.9329748530682,1.0454726219177246
GJO,8,30,500,15030,56,816.3946439575602,1.0568993091583252
GJO,8,30,500,15030,57,821.4511679618133,1.0493199825286865
GJO,8,30,500,15030,58,823.0269943932037,1.0577423572540283
GJO,8,30,500,15030,59,819.2538903467272,1.0476059913635254
GJO,8,30,500,15030,60,841.2229154247112,1.052375078201294
GJO,8,30,500,15030,61,823.4125466691468,1.060621976852417
GJO,8,30,500,15030,62,823.7142466356429,1.0484638214111328
GJO,8,30,500,15030,63,822.4577886425351,1.0414021015167236
GJO,8,30,500,15030,64,819.955496002803,1.052109956741333
GJO,8,30,500,15030,65,841.4612550547503,1.044309139251709
GJO,8,30,500,15030,66,822.1777293910485,0.7367649078369141
GJO,8,30,500,15030,67,813.4141650824661,0.9042401313781738
GJO,8,30,500,15030,68,825.4469084394062,0.9371140003204346
GJO,8,30,500,15030,69,820.3957752784123,0.9170050621032715
GJO,8,30,500,15030,70,822.0014938004471,0.6862940788269043
GJO,8,30,500,15030,71,831.229203053681,0.808495283126831
QSO-time,9,30,500,15030,42,228.9333429211165,1.6480309963226318
QSO-time,9,30,500,15030,43,1158.9108400784862,1.7427442073822021
QSO-time,9,30,500,15030,44,1697.75940171597,1.570265293121338
QSO-time,9,30,500,15030,45,1374.389210323945,1.7004854679107666
QSO-time,9,30,500,15030,46,2463.7026841475927,1.6390209197998047
