algorithm,fid,dim,max_iter,fes,seed,fbest,secs
GWO,1,30,500,15030,47,5186139365.738486,2.521211624145508
GWO,1,30,500,15030,48,2611039748.8269987,1.7586534023284912
GWO,1,30,500,15030,49,2128161770.524195,1.74847412109375
GWO,1,30,500,15030,50,2812507266.855715,1.6699650287628174
GWO,1,30,500,15030,51,3991299857.653054,1.714320421218872
HHO,1,30,500,15030,42,79582539.54467772,1.6708436012268066
HHO,1,30,500,15030,43,52844005.27066555,1.688582420349121
HHO,1,30,500,15030,44,41590515.51597253,1.6629114151000977
HHO,1,30,500,15030,45,31891550.30218847,1.595444679260254
HHO,1,30,500,15030,46,39685015.89001737,1.6365654468536377
HHO,1,30,500,15030,47,39737334.04921119,1.6245033740997314
HHO,1,30,500,15030,48,25527315.976092115,1.960707664489746
HHO,1,30,500,15030,49,42893158.44978903,1.9044654369354248
HHO,1,30,500,15030,50,30110747.938484542,2.55466890335083
HHO,1,30,500,15030,51,30321405.055694725,2.4666600227355957
MPA,1,30,500,15030,42,49265668828.45963,1.568690299987793
MPA,1,30,500,15030,43,33742628449.28706,1.824960470199585
MPA,1,30,500,15030,44,44804914115.88305,1.5335865020751953
MPA,1,30,500,15030,45,50034555408.73366,1.4759726524353027
MPA,1,30,500,15030,46,43068995649.77079,1.1839845180511475
MPA,1,30,500,15030,47,40633571321.45705,1.0553154945373535
MPA,1,30,500,15030,48,42402495912.401474,1.0457427501678467
MPA,1,30,500,15030,49,45534344297.35037,1.0197434425354004
MPA,1,30,500,15030,50,48295814439.09294,1.0191705226898193
MPA,1,30,500,15030,51,34465826089.63364,1.0441341400146484
PSO,1,30,500,15030,42,1026808909.1426088,0.45870065689086914
PSO,1,30,500,15030,43,7473.30785987522,0.4223599433898926
PSO,1,30,500,15030,44,1184059843.1836464,0.4399404525756836
PSO,1,30,500,15030,45,20942.501923330365,0.44811558723449707
PSO,1,30,500,15030,46,46730.13223331516,0.4370248317718506
PSO,1,30,500,15030,47,2234612598.790826,0.4264869689941406
PSO,1,30,500,15030,48,828.3204786634687,0.39388203620910645
PSO,1,30,500,15030,49,4030.2059604507626,0.4371156692504883
PSO,1,30,500,15030,50,1026798887.3562708,0.4409153461456299
PSO,1,30,500,15030,51,1836278443.033904,0.4355478286743164
QSO-time,3,30,500,15030,42,408.4483790740984,0.9854602813720703
QSO-time,3,30,500,15030,43,495.11784995958124,0.9643986225128174
QSO-time,3,30,500,15030,44,427.1152919328516,0.9297168254852295
QSO-time,3,30,500,15030,45,497.77645539191565,0.8930630683898926
QSO-time,3,30,500,15030,46,387.6302064400386,0.9067401885986328
QSO-time,3,30,500,15030,47,366.6099443428899,0.8980779647827148
QSO-time,3,30,500,15030,48,381.64977932856823,0.943293571472168
QSO-time,3,30,500,15030,49,493.6166473600357,0.9132919311523438
QSO-time,3,30,500,15030,50,397.46573430366715,0.9331979751586914
QSO-time,3,30,500,15030,51,409.36038328092786,0.9187390804290771
QSO-stagnation,3,30,500,15030,42,387.09568873576046,1.2148590087890625
QSO-stagnation,3,30,500,15030,43,436.1917457456142,1.1381211280822754
QSO-stagnation,3,30,500,15030,44,428.6001759208934,1.4912083148956299
QSO-stagnation,3,30,500,15030,45,450.56829540023784,1.5093410015106201
QSO-stagnation,3,30,500,15030,46,348.95349279269703,1.436185598373413
QSO-stagnation,3,30,500,15030,47,375.11668992764965,1.695065975189209
QSO-stagnation,3,30,500,15030,48,427.6148359699207,1.7009327411651611
QSO-stagnation,3,30,500,15030,49,424.5414535857388,1.5346112251281738
QSO-stagnation,3,30,500,15030,50,389.138631410049,1.4074199199676514
QSO-stagnation,3,30,500,15030,51,438.3667584695622,1.4030578136444092
QSO-diversity,3,30,500,15030,42,12339.31160500184,0.9133846759796143
QSO-diversity,3,30,500,15030,43,5678.189641619887,0.9595692157745361
QSO-diversity,3,30,500,15030,44,2980.906595646894,0.9773762226104736
QSO-diversity,3,30,500,15030,45,5721.295686202964,0.9536502361297607
QSO-diversity,3,30,500,15030,46,7541.487183728277,0.9801132678985596
QSO-diversity,3,30,500,15030,47,1859.5276498451976,0.9666707515716553
QSO-diversity,3,30,500,15030,48,7004.978456779904,0.9542901515960693
QSO-diversity,3,30,500,15030,49,2875.6661947993107,0.9395339488983154
QSO-diversity,3,30,500,15030,50,7307.206399097959,0.9181101322174072
QSO-diversity,3,30,500,15030,51,2360.2986757318467,0.9553050994873047
QSO-clip,3,30,500,15030,42,389.7544667286757,0.9710114002227783
QSO-clip,3,30,500,15030,43,507.45206524412123,1.007929801940918
QSO-clip,3,30,500,15030,44,448.9979499134365,0.8591372966766357
QSO-clip,3,30,500,15030,45,454.67547209774887,0.847740650177002
QSO-clip,3,30,500,15030,46,441.05032922984583,1.3532376289367676
QSO-clip,3,30,500,15030,47,437.67740103611203,1.4124195575714111
QSO-clip,3,30,500,15030,48,517.9533672770926,0.8846805095672607
QSO-clip,3,30,500,15030,49,467.2330970219864,0.8985340595245361
QSO-clip,3,30,500,15030,50,396.61343672390217,0.8762786388397217
QSO-clip,3,30,500,15030,51,384.86091773713696,0.8575949668884277
DE,3,30,500,15030,42,542.4166198116649,3.6412413120269775
DE,3,30,500,15030,43,333.6016881054792,3.2551486492156982
DE,3,30,500,15030,44,332.6240030916606,3.5307366847991943
DE,3,30,500,15030,45,399.0926957668965,3.579146146774292
DE,3,30,500,15030,46,377.74557687248523,2.3555707931518555
DE,3,30,500,15030,47,442.91928496861,2.2987048625946045
DE,3,30,500,15030,48,388.1937441344378,2.335573673248291
DE,3,30,500,15030,49,610.1843580096206,2.334604501724243
DE,3,30,500,15030,50,335.25789163433484,2.2724335193634033
DE,3,30,500,15030,51,448.70055520419044,2.1944236755371094
GWO,3,30,500,15030,42,469.66639594121676,1.9820053577423096
GWO,3,30,500,15030,43,431.006892658289,2.060626745223999
GWO,3,30,500,15030,44,571.5397434059704,2.8755288124084473
GWO,3,30,500,15030,45,459.94472648678845,3.1592929363250732
GWO,3,30,500,15030,46,588.4523660549489,3.0308501720428467
GWO,3,30,500,15030,47,591.1426708613053,3.358612298965454
GWO,3,30,500,15030,48,526.6936401730995,2.7005937099456787
GWO,3,30,500,15030,49,492.3519743182958,2.4135732650756836
GWO,3,30,500,15030,50,541.5393847258977,2.095858573913574
GWO,3,30,500,15030,51,439.0334963705597,2.1733691692352295
HHO,3,30,500,15030,42,571.7687580640749,2.216522693634033
HHO,3,30,500,15030,43,384.49715424987437,2.297114133834839
HHO,3,30,500,15030,44,435.9904712391214,2.22202205657959
HHO,3,30,500,15030,45,479.7991169699021,2.308699607849121
HHO,3,30,500,15030,46,477.43547057265573,2.2997183799743652
HHO,3,30,500,15030,47,464.2705217826133,2.804769515991211
HHO,3,30,500,15030,48,424.6795743331849,3.706368923187256
HHO,3,30,500,15030,49,542.9730795650273,3.4074554443359375
HHO,3,30,500,15030,50,392.22605371778883,3.322032928466797
HHO,3,30,500,15030,51,428.2920739200763,3.2057909965515137
MPA,3,30,500,15030,42,6818.162953387759,1.3421874046325684
MPA,3,30,500,15030,43,9870.251506424083,1.3276450634002686
MPA,3,30,500,15030,44,10000.663408461014,1.3292062282562256
MPA,3,30,500,15030,45,12801.294822174637,1.2895028591156006
MPA,3,30,500,15030,46,5735.580660656002,1.2853920459747314
MPA,3,30,500,15030,47,9180.154140142007,1.3928906917572021
MPA,3,30,500,15030,48,9577.753385526463,1.367677927017212
MPA,3,30,500,15030,49,10021.24142467644,1.3669214248657227
MPA,3,30,500,15030,50,8558.283376841042,1.4218025207519531
MPA,3,30,500,15030,51,8126.806881655295,2.167287588119507
PSO,3,30,500,15030,42,505.20501617678076,1.292029857635498
PSO,3,30,500,15030,43,336.4261257855933,1.0424668788909912
PSO,3,30,500,15030,44,348.3913106665852,0.9163646697998047
PSO,3,30,500,15030,45,335.12079597778927,0.7434155941009521
PSO,3,30,500,15030,46,360.44959786559235,0.7474792003631592
PSO,3,30,500,15030,47,372.23336142556485,1.1143052577972412
PSO,3,30,500,15030,48,337.47386657146836,1.0266776084899902
PSO,3,30,500,15030,49,418.70800577263776,1.2691044807434082
PSO,3,30,500,15030,50,470.00244322077003,1.1883080005645752
PSO,3,30,500,15030,51,394.9595024044585,1.2642452716827393
QSO-time,4,30,500,15030,42,825.9588579338515,1.2057805061340332
QSO-time,4,30,500,15030,43,854.398394016906,1.3005270957946777
QSO-time,4,30,500,15030,44,862.2458422911197,1.3405160903930664
QSO-time,4,30,500,15030,45,708.6980622299573,1.1706254482269287
QSO-time,4,30,500,15030,46,812.0569485929982,1.3544867038726807
QSO-time,4,30,500,15030,47,866.5454878642772,1.2264220714569092
QSO-time,4,30,500,15030,48,916.7754283737495,1.1787514686584473
QSO-time,4,30,500,15030,49,829.3012627247954,0.9028246402740479
QSO-time,4,30,500,15030,50,760.4751616995948,0.8384346961975098
QSO-time,4,30,500,15030,51,1010.1935333112935,0.8127157688140869
QSO-stagnation,4,30,500,15030,42,819.0460698241534,0.8599870204925537
QSO-stagnation,4,30,500,15030,43,764.0657514731457,0.518460750579834
QSO-stagnation,4,30,500,15030,44,822.0217987947533,0.8828625679016113
QSO-stagnation,4,30,500,15030,45,741.6025370013381,0.911613941192627
QSO-stagnation,4,30,500,15030,46,734.5705619582329,0.8480207920074463
QSO-stagnation,4,30,500,15030,47,713.5888352411583,0.8855175971984863
QSO-stagnation,4,30,500,15030,48,744.7964803274023,0.8479223251342773
QSO-stagnation,4,30,500,15030,49,883.6054142492928,0.8593382835388184
QSO-stagnation,4,30,500,15030,50,710.363106871349,0.8912148475646973
QSO-stagnation,4,30,500,15030,51,890.8280144639477,0.9034895896911621
QSO-diversity,4,30,500,15030,42,21147.674176798097,0.822066068649292
QSO-diversity,4,30,500,15030,43,71306.09530939482,0.803898811340332
QSO-diversity,4,30,500,15030,44,41060.53857043064,0.7973213195800781
QSO-diversity,4,30,500,15030,45,21795.587047516467,0.7504823207855225
QSO-diversity,4,30,500,15030,46,20666.19387656342,0.7790789604187012
QSO-diversity,4,30,500,15030,47,40412.3318539625,0.7633981704711914
QSO-diversity,4,30,500,15030,48,14142.38496595478,0.8416945934295654
QSO-diversity,4,30,500,15030,49,45422.8184901727,0.8524715900421143
QSO-diversity,4,30,500,15030,50,13238.956187310987,0.8276362419128418
QSO-diversity,4,30,500,15030,51,17382.03674830875,0.8127989768981934
QSO-clip,4,30,500,15030,42,770.1156321747892,1.0608470439910889
QSO-clip,4,30,500,15030,43,630.3563271095551,0.8029711246490479
QSO-clip,4,30,500,15030,44,891.5903355971117,1.2198681831359863
QSO-clip,4,30,500,15030,45,824.2379056119246,1.1753349304199219
QSO-clip,4,30,500,15030,46,1023.503360186162,1.1493158340454102
QSO-clip,4,30,500,15030,47,622.9517825441936,1.282599687576294
QSO-clip,4,30,500,15030,48,653.2769673605819,1.061990737915039
QSO-clip,4,30,500,15030,49,739.8266849541933,1.4369254112243652
QSO-clip,4,30,500,15030,50,990.3018798483319,1.1906852722167969
QSO-clip,4,30,500,15030,51,823.5487048496736,1.17384934425354
DE,4,30,500,15030,42,666.1154840526935,2.6085922718048096
DE,4,30,500,15030,43,650.7962190793506,2.3088138103485107
DE,4,30,500,15030,44,650.2412599870062,2.0516281127929688
DE,4,30,500,15030,45,718.0447473112037,2.0102195739746094
DE,4,30,500,15030,46,711.1345807994652,2.156421184539795
DE,4,30,500,15030,47,614.7596935438226,2.1547176837921143
DE,4,30,500,15030,48,648.0093367824445,2.1606051921844482
DE,4,30,500,15030,49,691.9401579265527,2.0955069065093994
DE,4,30,500,15030,50,619.0002770727608,2.0649678707122803
DE,4,30,500,15030,51,678.9284122462531,1.9998867511749268
GWO,4,30,500,15030,42,2562.218504361727,2.6691126823425293
GWO,4,30,500,15030,43,2197.9062278808165,3.0642471313476562
GWO,4,30,500,15030,44,1659.0569226989924,3.0957300662994385
GWO,4,30,500,15030,45,4951.503918400714,3.165992259979248
GWO,4,30,500,15030,46,1966.398901375911,2.2381298542022705
GWO,4,30,500,15030,47,2963.299399445143,2.1429944038391113
GWO,4,30,500,15030,48,1907.0604831339826,1.974365234375
GWO,4,30,500,15030,49,3345.917371197081,1.8879854679107666
GWO,4,30,500,15030,50,3818.1509125670314,1.904834270477295
GWO,4,30,500,15030,51,4064.7785646463003,1.795638084411621
HHO,4,30,500,15030,42,1212.3136893277258,2.023437261581421
HHO,4,30,500,15030,43,1213.6332073238248,1.9652235507965088
HHO,4,30,500,15030,44,1207.76978381898,1.9654533863067627
HHO,4,30,500,15030,45,1260.93303614035,1.9992928504943848
HHO,4,30,500,15030,46,993.8056226713849,2.393056869506836
HHO,4,30,500,15030,47,999.0797854770709,2.476931571960449
HHO,4,30,500,15030,48,1000.4831408772535,2.982853412628174
HHO,4,30,500,15030,49,1280.411688968662,3.3471713066101074
HHO,4,30,500,15030,50,1357.4322517937485,3.118375778198242
HHO,4,30,500,15030,51,964.3051647186215,2.672132730484009
MPA,4,30,500,15030,42,72865.81237689209,1.2679572105407715
MPA,4,30,500,15030,43,66963.21174115925,1.2763066291809082
MPA,4,30,500,15030,44,59060.80736413135,1.2240135669708252
MPA,4,30,500,15030,45,50885.89027015118,1.1767420768737793
MPA,4,30,500,15030,46,63088.752529651254,1.2031867504119873
MPA,4,30,500,15030,47,66478.93457626458,1.1492209434509277
MPA,4,30,500,15030,48,57244.73768869019,1.179896354675293
MPA,4,30,500,15030,49,56326.10030359139,1.179748296737671
MPA,4,30,500,15030,50,67663.61182192095,1.1521542072296143
MPA,4,30,500,15030,51,59675.87111492383,1.1580374240875244
PSO,4,30,500,15030,42,4174.621459736927,0.5744521617889404
PSO,4,30,500,15030,43,1901.946447165975,0.6073544025421143
PSO,4,30,500,15030,44,2087.910421431504,0.6270403861999512
PSO,4,30,500,15030,45,843.6197931161535,0.5811419486999512
PSO,4,30,500,15030,46,1786.1636657588992,0.5870513916015625
PSO,4,30,500,15030,47,1108.5931027559977,0.629645824432373
PSO,4,30,500,15030,48,3513.459974379633,0.610327959060669
PSO,4,30,500,15030,49,2873.234361391399,0.6113286018371582
PSO,4,30,500,15030,50,1423.718736803959,0.6263823509216309
PSO,4,30,500,15030,51,2481.717748518405,0.579139232635498
QSO-time,5,30,500,15030,42,500.00031759297485,5.217212915420532
QSO-time,5,30,500,15030,43,500.00065385029205,5.867005109786987
QSO-time,5,30,500,15030,44,500.0007133897894,4.417317628860474
QSO-time,5,30,500,15030,45,500.0000356453829,3.8358004093170166
QSO-time,5,30,500,15030,46,500.0011613904793,3.403848648071289
QSO-time,5,30,500,15030,47,500.00004710348946,3.323078155517578
QSO-time,5,30,500,15030,48,500.00217372637127,3.3934133052825928
QSO-time,5,30,500,15030,49,500.0001354456461,3.401899576187134
QSO-time,5,30,500,15030,50,500.0002332799942,4.699280500411987
QSO-time,5,30,500,15030,51,500.0006561609037,5.439342498779297
QSO-stagnation,5,30,500,15030,42,500.000277737053,4.534653186798096
QSO-stagnation,5,30,500,15030,43,500.00071533199247,4.5344743728637695
QSO-stagnation,5,30,500,15030,44,500.0005761712692,3.470055103302002
QSO-stagnation,5,30,500,15030,45,500.0000184903166,3.4284160137176514
QSO-stagnation,5,30,500,15030,46,500.0018440215026,3.405869722366333
QSO-stagnation,5,30,500,15030,47,500.00288903761134,3.5009875297546387
QSO-stagnation,5,30,500,15030,48,500.00359515523576,4.008384466171265
QSO-stagnation,5,30,500,15030,49,500.0015433068228,4.161333322525024
QSO-stagnation,5,30,500,15030,50,500.00007909269596,4.56562352180481
QSO-stagnation,5,30,500,15030,51,500.0005295351169,4.687660217285156
QSO-diversity,5,30,500,15030,42,500.0186447077514,3.737015962600708
QSO-diversity,5,30,500,15030,43,500.00372300856895,3.7991514205932617
QSO-diversity,5,30,500,15030,44,500.0217428408977,3.651278257369995
QSO-diversity,5,30,500,15030,45,500.0343768412961,3.7516019344329834
QSO-diversity,5,30,500,15030,46,500.0632189783567,5.030639886856079
QSO-diversity,5,30,500,15030,47,500.05189735674713,4.905162572860718
QSO-diversity,5,30,500,15030,48,500.0023750655233,4.648038864135742
QSO-diversity,5,30,500,15030,49,500.009939141162,4.606805801391602
QSO-diversity,5,30,500,15030,50,500.0031610936305,3.500819683074951
QSO-diversity,5,30,500,15030,51,500.02051172835223,3.515467405319214
QSO-clip,5,30,500,15030,42,500.00070595688754,3.5650343894958496
QSO-clip,5,30,500,15030,43,500.00015094485866,3.4737725257873535
QSO-clip,5,30,500,15030,44,500.00075355345814,5.129314422607422
QSO-clip,5,30,500,15030,45,500.00017523344405,5.064485311508179
QSO-clip,5,30,500,15030,46,500.0010583204014,4.5106775760650635
QSO-clip,5,30,500,15030,47,500.0007550092934,4.546793222427368
QSO-clip,5,30,500,15030,48,500.00080434933557,3.5101699829101562
QSO-clip,5,30,500,15030,49,500.0003317644514,3.5423026084899902
QSO-clip,5,30,500,15030,50,500.0019796674826,3.680684804916382
QSO-clip,5,30,500,15030,51,500.00020163327054,3.6331238746643066
DE,5,30,500,15030,42,500.0010780322782,7.526643991470337
DE,5,30,500,15030,43,500.00106923880185,8.076501607894897
DE,5,30,500,15030,44,500.0010879268094,4.914198875427246
DE,5,30,500,15030,45,500.00113736904564,4.967346906661987
DE,5,30,500,15030,46,500.0000991076697,5.158926248550415
DE,5,30,500,15030,47,500.000003449135,5.54085636138916
DE,5,30,500,15030,48,500.00020587288856,7.36670184135437
DE,5,30,500,15030,49,500.0032207959664,6.814531564712524
DE,5,30,500,15030,50,500.0028929385983,5.242917776107788
DE,5,30,500,15030,51,500.0022177020462,5.2277514934539795
GWO,5,30,500,15030,42,500.0008687457114,5.121794700622559
GWO,5,30,500,15030,43,500.0007792185841,5.5084638595581055
GWO,5,30,500,15030,44,500.0009241197062,7.021938800811768
GWO,5,30,500,15030,45,500.0002491262376,6.431544303894043
GWO,5,30,500,15030,46,500.00007618589416,4.677112817764282
GWO,5,30,500,15030,47,500.00005079746137,4.658397674560547
GWO,5,30,500,15030,48,500.0057433385166,5.206071853637695
GWO,5,30,500,15030,49,500.0008333800171,4.9853575229644775
GWO,5,30,500,15030,50,500.00005236060593,6.431960821151733
GWO,5,30,500,15030,51,500.00033461775524,6.650772571563721
HHO,5,30,500,15030,42,500.0005641089598,6.724101781845093
HHO,5,30,500,15030,43,500.00145303601596,6.777158498764038
HHO,5,30,500,15030,44,500.0027043273806,9.469284057617188
HHO,5,30,500,15030,45,500.00049219680074,9.565251588821411
HHO,5,30,500,15030,46,500.0035493048053,6.731941223144531
HHO,5,30,500,15030,47,500.00116474477096,6.730046033859253
HHO,5,30,500,15030,48,500.00047100305494,10.17810344696045
HHO,5,30,500,15030,49,500.0007036937266,10.099324464797974
HHO,5,30,500,15030,50,500.00068890033316,6.869856834411621
HHO,5,30,500,15030,51,500.0023642880983,6.622934579849243
MPA,5,30,500,15030,42,500.0279545337049,4.871657848358154
MPA,5,30,500,15030,43,500.0390147471478,4.505811929702759
MPA,5,30,500,15030,44,500.0237416611787,5.981353282928467
MPA,5,30,500,15030,45,500.03914574499856,5.755118131637573
MPA,5,30,500,15030,46,500.0377218616925,4.232362270355225
MPA,5,30,500,15030,47,500.03375046558,4.164192199707031
MPA,5,30,500,15030,48,500.0408290418151,3.9409701824188232
MPA,5,30,500,15030,49,500.0276820336209,3.9170024394989014
MPA,5,30,500,15030,50,500.0352298646196,5.59118127822876
MPA,5,30,500,15030,51,500.0311004195055,5.33206582069397
PSO,5,30,500,15030,42,500.00027401295296,4.242356538772583
PSO,5,30,500,15030,43,500.0004335382518,4.151248216629028
PSO,5,30,500,15030,44,500.0000294868492,3.25407075881958
PSO,5,30,500,15030,45,500.0000270723759,3.280935764312744
PSO,5,30,500,15030,46,500.00000253221555,3.2065725326538086
PSO,5,30,500,15030,47,500.00015989103616,3.237006187438965
PSO,5,30,500,15030,48,500.00078912264445,3.92669939994812
PSO,5,30,500,15030,49,500.0018826086428,4.443438291549683
PSO,5,30,500,15030,50,500.00023936105885,5.199972629547119
PSO,5,30,500,15030,51,500.0005983209463,4.542496204376221
QSO-time,6,30,500,15030,42,1077.1530952167789,1.3414669036865234
QSO-time,6,30,500,15030,43,1179.019396690796,1.3735592365264893
QSO-time,6,30,500,15030,44,1432.7473062129525,1.4410762786865234
QSO-time,6,30,500,15030,45,1254.1133771985315,1.3861587047576904
QSO-time,6,30,500,15030,46,1508.8398762514032,1.4492216110229492
QSO-time,6,30,500,15030,47,1161.6511214089105,1.4227657318115234
QSO-time,6,30,500,15030,48,1461.021842838436,1.3793532848358154
QSO-time,6,30,500,15030,49,1088.2942103326511,1.3696222305297852
QSO-time,6,30,500,15030,50,1381.2748256226196,1.441122055053711
QSO-time,6,30,500,15030,51,1255.4795342605785,1.402327299118042
QSO-stagnation,6,30,500,15030,42,1017.8756331069005,1.5117912292480469
QSO-stagnation,6,30,500,15030,43,1046.117560625208,1.4772112369537354
QSO-stagnation,6,30,500,15030,44,1047.7613737654497,1.4447884559631348
QSO-stagnation,6,30,500,15030,45,1212.5835005296676,1.5800361633300781
QSO-stagnation,6,30,500,15030,46,1151.6030075174367,2.2385804653167725
QSO-stagnation,6,30,500,15030,47,1093.610199793436,2.165682792663574
QSO-stagnation,6,30,500,15030,48,1232.8655261522076,2.151542901992798
QSO-stagnation,6,30,500,15030,49,1029.3462458433912,2.2293903827667236
QSO-stagnation,6,30,500,15030,50,1135.5133465903336,2.3754091262817383
QSO-stagnation,6,30,500,15030,51,1069.9419230296917,1.985276460647583
QSO-diversity,6,30,500,15030,42,1119393.9435302936,1.4857890605926514
QSO-diversity,6,30,500,15030,43,1445901.8251042597,1.4314472675323486
QSO-diversity,6,30,500,15030,44,1498683.0457756587,1.4209322929382324
QSO-diversity,6,30,500,15030,45,459644.8905684346,1.279970645904541
QSO-diversity,6,30,500,15030,46,2467336.182870311,1.346156120300293
QSO-diversity,6,30,500,15030,47,2783340.285708258,1.3881614208221436
QSO-diversity,6,30,500,15030,48,1590154.7551223168,1.403637170791626
QSO-diversity,6,30,500,15030,49,367215.4039007642,1.381136417388916
QSO-diversity,6,30,500,15030,50,1264340.5580313087,1.4686424732208252
QSO-diversity,6,30,500,15030,51,847872.5427295074,1.493382453918457
QSO-clip,6,30,500,15030,42,1269.0068661176397,1.3292076587677002
QSO-clip,6,30,500,15030,43,1321.5577031842363,1.260296106338501
QSO-clip,6,30,500,15030,44,1151.7010144090723,1.2964015007019043
QSO-clip,6,30,500,15030,45,1477.3056198377908,1.3155348300933838
QSO-clip,6,30,500,15030,46,1315.4801310272228,1.877664566040039
QSO-clip,6,30,500,15030,47,1006.2853866483907,1.9243566989898682
QSO-clip,6,30,500,15030,48,1882.854134760023,2.1700875759124756
QSO-clip,6,30,500,15030,49,1393.2812570947326,1.973649263381958
QSO-clip,6,30,500,15030,50,1406.3978622409877,2.301844596862793
QSO-clip,6,30,500,15030,51,1624.8703171285952,1.8660540580749512
DE,6,30,500,15030,42,1062.539667547849,3.157783269882202
DE,6,30,500,15030,43,918.7759919807205,2.971212863922119
DE,6,30,500,15030,44,1250.0836544337335,2.757720708847046
DE,6,30,500,15030,45,885.6034265536763,2.7109787464141846
DE,6,30,500,15030,46,979.3087012949148,2.643453359603882
DE,6,30,500,15030,47,34454.48556724458,2.707815170288086
DE,6,30,500,15030,48,1020.107736209166,2.796997547149658
DE,6,30,500,15030,49,917.6030018998923,2.815765619277954
DE,6,30,500,15030,50,966.8488457410535,4.257868528366089
DE,6,30,500,15030,51,19313.264053965693,4.616080045700073
GWO,6,30,500,15030,42,95785.772532454,3.162475347518921
GWO,6,30,500,15030,43,98649.07840390255,3.1456997394561768
GWO,6,30,500,15030,44,243480.1167016503,2.4507381916046143
GWO,6,30,500,15030,45,20565.902877230415,2.390320062637329
GWO,6,30,500,15030,46,81299.60231650414,2.4197192192077637
GWO,6,30,500,15030,47,67834.59776663878,2.4082703590393066
GWO,6,30,500,15030,48,13620.899442171216,2.700958013534546
GWO,6,30,500,15030,49,86099.41925243914,2.702889919281006
